file pcm_RMSenergy_sma pcm_fftMag_mfcc_sma[1] pcm_fftMag_mfcc_sma[2] pcm_fftMag_mfcc_sma[3] pcm_fftMag_mfcc_sma[4] pcm_fftMag_mfcc_sma[5] pcm_fftMag_mfcc_sma[6] pcm_fftMag_mfcc_sma[7] pcm_fftMag_mfcc_sma[8] pcm_fftMag_mfcc_sma[9] pcm_fftMag_mfcc_sma[10] pcm_fftMag_mfcc_sma[11] pcm_fftMag_mfcc_sma[12] pcm_zcr_sma F0final_sma voicingFinalUnclipped_sma pcm_RMSenergy_sma_de pcm_fftMag_mfcc_sma_de[1] pcm_fftMag_mfcc_sma_de[2] pcm_fftMag_mfcc_sma_de[3] pcm_fftMag_mfcc_sma_de[4] pcm_fftMag_mfcc_sma_de[5] pcm_fftMag_mfcc_sma_de[6] pcm_fftMag_mfcc_sma_de[7] pcm_fftMag_mfcc_sma_de[8] pcm_fftMag_mfcc_sma_de[9] pcm_fftMag_mfcc_sma_de[10] pcm_fftMag_mfcc_sma_de[11] pcm_fftMag_mfcc_sma_de[12] pcm_zcr_sma_de F0final_sma_de voicingFinalUnclipped_sma_de
01_CF56_1.wav 0.0022607915337329006 -8.270611315259611 4.245776606553476 -2.2147851068756172 -1.0999525289544492 -5.41403811540205 -1.643054001236356 4.394671866852969 -4.01477412765617 -1.7963034904517843 3.314361604699041 -0.8704242156498377 2.736759737738824 0.07581571752991116 21.439960365251725 0.3518492772810605 -1.970281013703858e-07 -0.0013792339286433548 -0.000715346901798052 -0.0010344311818318982 0.0010408979966577336 0.00120539379502186 0.0018222055454054451 0.0006308725857847978 0.0020622534961782578 0.00011804276190945983 0.0002927812422225337 0.001996543914696095 0.0006117510156705687 -1.017721077688751e-05 2.608940896410742e-09 -7.959867816880562e-05
02_CM57_2.wav 0.0026812691367218426 -8.864588067951223 3.409122871768082 2.8303611006549114 0.5589336652748111 -5.179538892460885 0.09528500535372436 1.3199532207547677 -2.8792457064895647 0.8445516939035264 5.218532364523965 1.3779364532853005 -2.5058657148582224 0.06900983567941706 2.4547862882331772 0.358462493670385 -1.840914362720411e-08 -0.0005829016599676178 -0.0009940350726880193 -0.0014629958761784826 -0.0010522813450161955 0.000399281586002161 0.000873677939384668 5.4184479429647e-05 -0.0009241397976070513 -0.0001413495381612126 0.00010860254396905562 0.0005784397786126305 9.02063672993898e-05 2.5229341363008294e-06 -2.6988124677357167e-10 -6.611809856962953e-06
03_CF30_3.wav 0.003320727039737564 -10.029312635293772 1.7075117998306701 -2.3555379511872307 -2.879609583898296 -8.594480738984137 1.4694066306403055 0.1512679081649041 -1.2924243632624366 -4.2369133443331375 2.0718476523149234 -5.682612829156795 -3.0545886985145905 0.07779055119114767 76.92491574226402 0.4034171431061496 -1.2984926373733796e-08 0.0002099061387974938 -5.607897688993337e-05 -0.00026176576831179023 0.0003556171760816679 0.0012964701735800963 0.0004763303176459081 -0.00042439053396005095 0.0004883257227379571 0.00029029322851546844 -0.0011203512988836647 -0.0013208524085193912 0.00040005430065805103 -1.0511513622197775e-05 -2.096455152334264e-08 -1.496376798420936e-11
04_CF57_3.wav 0.004055750577431997 -7.6224248353832404 0.1515714741227755 -4.85366896645989 -3.8164314375458734 -7.061373568364946 -8.041776052833562 1.0544352231037342 1.7145449265533197 -9.06894763482734 10.36056260866164 -6.1882542229074 -4.189979982260258 0.07687425323144305 84.09512290917473 0.3960025685799908 -5.394603871139049e-08 -7.091028794375275e-05 -0.0008152433382895333 -0.0008399710151913331 0.0004762086028584613 -0.0007261407133471688 -0.0003128219692254448 0.0009724450082987562 -0.0008651640637390508 -0.0007379973852236116 -0.000729204717023974 0.0004036899731212539 0.0002517144371599803 2.6918549088110346e-05 4.7076763425795633e-08 -3.531171049048816e-10
05_CF41_3.wav 0.00320828203501006 -7.090666845717052 3.914242837091046 -3.7333624976204978 -9.173938151989837 -5.444163560863431 -4.986966283281942 3.087502450420951 -6.511266163249473 -2.3296938714200204 7.095905335184859 -4.910308602037727 -0.7375965658420021 0.05315072678777666 87.250975611167 0.4162712844341046 -3.5286816973086125e-08 0.00017601899791248215 -0.0025802205692907493 -0.0002606306753772643 -0.0007395462032444655 -0.0035746962968058425 0.001882632055759552 -0.00034824350978369896 0.0012095988941398428 0.00258837278213028 0.0013151610616448628 0.0009532605044014113 0.0004561772972837032 -1.968600495991029e-05 -2.0727867157977613e-08 4.304766601866851e-10
06_CF44_2.wav 0.0025612254470066998 -7.0578967647377135 2.5906367044075 0.03679492972595643 -4.551689417094726 -9.758580013054722 2.139913765899287 1.7947749901293928 -2.3916284615822345 -0.7817028955840069 2.119066686350335 -1.1656154371054464 1.1630915126431811 0.053242419061486926 54.8198268489302 0.41703175450399826 -2.751211396801462e-08 0.0008362656940134023 0.00016859669470498952 -0.0024181452835530574 -0.0017349411847417339 -0.0011273610682947866 7.790564920034388e-05 -2.456996622001509e-05 0.0007682987912470276 0.00025364973062459256 -0.0003544431776658743 -0.001145682716230822 -0.003150506563972338 2.540698731772102e-05 -2.9920899123859144e-08 -2.832504864858313e-10
07_CF50_2.wav 0.006861152811917533 -11.013833579292827 4.373734898306906 -2.37634951930461 -2.4013015573530003 -9.43348569344435 -4.458001181703939 4.525549842680103 -9.19085498177003 -3.2911926538364065 6.109951186368756 -1.4020034306750087 2.049739704915186 0.06710616805107275 77.23032632752263 0.40786534063861885 -9.292488081796489e-08 0.0006871455786121349 -0.0008358256269192071 -0.00021300309492121384 -0.0004805712225947015 5.8635364683204455e-05 0.0004570590731143176 -0.000301407105202813 0.0018065935826349318 -0.0009247866062856203 0.00017849261464968733 0.0002870705117331558 -0.0007057647553469707 1.3778081589633459e-05 8.228008722688065e-08 3.7123198134935067e-11
08_CF42_2.wav 0.002381930326196888 -10.005766837815079 1.8509817969355178 -4.2598876412790245 -2.362639454153351 -10.005980002685938 -0.100573944322711 1.756414033715889 -1.415787252677289 -3.539857010822861 0.30012165221364456 -0.7402165978206163 1.880011803470661 0.08804058745365051 57.89938711400359 0.3677553124281867 2.8702457888998367e-09 2.9029241349491942e-05 -0.0004245190540694172 -0.0001855109705715151 -0.0008192649833034096 -0.0016781300347351895 -0.00048163979808497876 -0.0001365849200044865 0.0001681904358722322 -0.0016770822388674437 -0.001511967143776184 -0.0004082170564242941 0.0006546701957390789 3.083536305854254e-06 3.166083186141519e-08 5.9870468120886196e-06
09_CF56_3.wav 0.002124922154723446 -7.183451195022418 3.012798323655164 -5.406119044272393 -6.977463506809471 -9.474011104132403 -0.9848900498604993 -1.6082598538332844 -2.556082655525061 -3.242026033131057 6.948256370740823 -6.681161341922173 -1.1460099867890359 0.06358953416226137 69.47554511747431 0.30534130186000974 -1.890308469162985e-08 0.0012562325872246692 0.0008990253517865838 6.995115661281838e-05 -0.0012789420006852684 -0.003247260864243759 -0.0014313448926089136 -0.0015158026091727896 -0.0007326649782672558 0.0004046874315712193 0.0008028367507831641 0.0019781724484581476 0.0010909143057513478 -2.967327100265981e-05 8.867596616647224e-09 5.38521781825856e-11
10_CF51_2.wav 0.005058561698910201 -9.410442778396687 1.9822544665615298 -0.4097512060867916 -4.778522426195619 -8.56404072226068 -4.715451730059939 -0.04599837925302958 -0.23239089978661726 -2.7351068658520923 6.5927620144219485 -6.231381264093504 -2.6742640721451174 0.07341909002528335 65.541431673932 0.46563718304272006 -2.3646581420225534e-08 -0.0005867922083696589 0.0005229126168047084 -0.00048023315112249597 -0.00019167045733434863 -0.0010224435664995658 -0.0010207183911290331 0.00040211965360070117 0.00019818984287271318 0.001229661067567566 0.000573169302092416 0.00036848882621621706 0.0013435723255013094 2.371355992786719e-07 1.602942458259933e-08 -8.301915886660913e-06
11_CF44_2.wav 0.003289374121189061 -9.599283470979787 2.2997688429576693 -4.755508862306303 -4.195077080092866 -9.08540404523496 0.2536844258413793 0.23514240042068965 -3.520167236356243 -1.2047953964711964 0.8236380701173367 -4.606117748464922 3.0385914040804756 0.08422689039928657 51.98910032580262 0.42031307529131984 -2.9215576436147436e-07 -0.0005202653873246114 -0.000938935116977404 -0.00264265910841855 0.0033375309021236635 0.0028126567023067824 0.0012997572734839528 -5.0672558406659466e-05 0.004094336465883469 0.0004426367615933377 -0.001178081167181924 0.0033494380508442335 -0.0006095117409274687 -1.4028681939316487e-05 5.0444470885429205e-08 -6.783370213174779e-05
12_CF36_1.wav 0.002608303937973733 -8.125576178383207 5.482423809216885 -1.6960416542078802 -0.366051122066848 -5.684888571181501 -0.2671833979117637 0.5395844864099061 0.20726751040803001 -2.8725147670317073 0.7924410442007692 -5.690135869401501 0.49316083835234514 0.06411696601776735 32.21246228330207 0.3856771769493434 1.0170106863038618e-08 -0.0009212606900844285 -0.0020130875222983107 -0.0018565179812195121 0.00143173500617261 0.002685226476949346 0.00015022916538461693 0.0010893744170356464 0.0033400248739024344 0.0018684898744465294 0.0013847788134146366 0.0008491001563827428 -0.001516957063114447 -2.687501756911554e-06 3.792514070693416e-08 -3.231368841594755e-05
13_CF45_2.wav 0.003984532439848451 -6.89149186467067 5.129444278460441 -2.0531151750373744 -2.3256307329576553 -10.75176464330555 -1.398356699307934 -1.7295032971616449 -1.3926060493885735 -4.964343537882706 2.7610470683020503 -3.046542541229329 -2.727080671074883 0.05541444342322264 71.54707177178516 0.471243304078226 2.719193586821903e-07 -0.00014457478023178062 -0.0017432666411410765 -0.0016994931353019867 -0.000993364818899039 0.0008930714056162176 -0.0015781572111963457 7.100886030755555e-05 0.003405226144105191 0.00024217217700022264 0.0008337175308223731 0.0009263964091152222 0.001303604411455314 -5.3342369952277495e-06 6.54660129033898e-08 -9.47132282371288e-06
14_CF49_3.wav 0.00793499748217596 -8.816718373775261 4.03827174207372 -1.349910395851647 -3.6418380056929984 -7.620452100827263 -2.690162767992799 0.915047271702039 -1.4131441071223443 -1.8836333689325537 2.593034754496364 -4.314131119980265 2.90460036322454 0.06023200851172109 50.4758296691858 0.4405520543733067 -2.6946116808791033e-08 -0.0002718972440895468 -0.0005596455595380025 -0.0008958921048053631 -0.0005857481583487806 -0.0005761719034507328 -0.0010822867630115496 -0.0012895235799791768 -0.0010447432809239966 -0.0007292744356010253 -0.0001920968558676727 0.0003235070944816751 -0.00023850529864537546 8.187542064862231e-06 -7.53543419807237e-09 1.1771873659171344e-10
15_CF53_3.wav 0.00261180400159708 -7.095252011158567 -1.2283146619126168 -6.4923933330933155 -0.1728554444019393 -12.356732032357973 -1.2202492393173627 -3.8876736187234773 -2.4294802867442162 -3.8112754164722795 2.599048755060187 -3.319741828512662 0.10182459716291122 0.07566570729317817 101.17371440109515 0.4628482257586128 -1.9699670775953058e-08 -0.00021548106363221498 -0.0006228052059434151 -0.00046449234791238987 0.0005006976422153777 0.0008914069448049247 -6.072420739903891e-05 0.0003327961391284531 0.0015496322845995874 0.0004993876970796256 -0.00032238261624458224 -0.0007094974207164077 -0.0017174658544147807 -1.5044832692219929e-05 -1.504334937268967e-08 -2.5808578637203145e-11
16_CF33_4.wav 0.012130571126693942 -9.336729386974941 2.1620391609084635 5.447722613602941 -2.940367973297878 -2.1016104437645104 -3.086177364032984 2.271987410640501 5.640164358527742 -4.018924602036307 3.9133362469038606 -2.4734875081599075 0.40742596946462795 0.05590133001260548 58.08221706980313 0.4260682536026592 -5.026393364766116e-07 0.00015446445149578254 -0.0007799965588340572 -0.0018045650805420589 0.0029367457733316285 0.003282851527987985 -0.0007716961440680127 -0.0010431125469189532 0.0019595774113781578 -0.0014346238643825034 -0.0033242553137049348 -0.0011565338680388588 0.0008626670496982875 5.099774754826787e-07 -1.77115825730305e-08 3.334400411396315e-10
17_CF55_3.wav 0.002471447368298271 -10.54491125826286 2.658557914152885 -3.185720635061716 -2.368824140443866 -7.002672323731305 -1.9439225374934388 -1.5904045073775464 1.5241099734053323 -4.027198799462821 1.6016378839767338 -4.486971580111268 -0.24113092583661735 0.09236138733534681 24.38958806290356 0.32935055732139135 -4.543673305253067e-07 0.002629458375442617 -0.0006793083869193946 -0.0012504385832951444 -0.0001894691650281187 -0.0004602933032701476 -6.243179735471806e-05 -0.0020408266732139147 0.001819899150406165 0.0008698852456779816 -0.0026904838330139525 -0.001403071887627576 -0.001110574188810665 4.229960580075364e-06 3.304415741372084e-08 -5.622661941677646e-11
18_CM64_3.wav 0.0021633973459798434 -6.732318917746473 -1.2887233551462487 3.885683073480179 2.5408672468546474 -8.082543661404479 -1.1389177530895858 -2.490963275825084 0.7698986063386115 -1.2896322515319147 2.6289790077777155 2.6074277048451733 -0.43119154337715565 0.05151988057578948 7.160533961926093 0.29961391079507277 -5.741835780515129e-07 -0.0015273380758566585 -0.0007837251942889114 -0.003025570273930573 -0.0019651561037626 0.0033078454718253087 -0.001685203962374472 0.0037892488032698728 0.0006125704973572255 3.115436450167899e-05 5.310015408735122e-05 -0.0005700962230235217 -0.0015686950002732308 5.766653522550986e-06 -1.328779396868761e-08 -0.00011472737729003354
19_CF62_4.wav 0.00198209559633142 -7.817611620495133 4.081222230882456 -1.1980806552917393 2.9288825793508857 -4.864868885722485 -4.760532786637185 2.1147396389595956 1.7370348229640626 -3.664358718401797 6.9579476024600195 -3.028828098934265 1.491697739896656 0.044964377198377835 20.115439645620164 0.1998657929014225 -2.567123489143951e-08 0.0015876870644122765 4.7561635537811865e-05 -0.0005069481745046202 -0.0005382549248315456 -0.0003194006030796098 -0.00045453518679810785 0.001424813520738703 3.2868025954386534e-07 0.002974862303518836 0.0008503566378837051 2.932703593714177e-06 0.0014298640403868266 -1.7105140818049248e-05 -5.038682274233833e-09 -9.855003763662198e-11
20_CM51_3.wav 0.003013584065799765 -6.8716265913427845 2.588836641297165 -1.7073251210285492 1.1565074160373483 -2.4531089156846893 -7.92241369464693 2.1386253439220178 0.9754151548272194 -5.136500805791162 4.495400802401603 0.3949102216572154 -0.1400148102255045 0.04848351528672272 7.078679788815017 0.4035973096304263 2.755529497065926e-09 0.00030702890441923963 -0.0003590391675256123 -0.0005477580426085245 0.00013580611559939305 -4.438279964802407e-05 -0.0018553368465780212 -0.00023802180398905365 6.832704137660985e-05 -0.001270585494563937 7.676495856473468e-06 0.0003131475410637491 -3.470696171294647e-05 5.88574391873637e-06 3.2342588971230346e-08 -7.519393194172873e-06
21_CF58_3.wav 0.0025471380182921026 -9.402956392137726 0.6346903629923644 -4.212705368801903 -3.1524113486964325 -8.681828057578972 -4.1145614938922455 -2.3394545758884866 -1.0658239930563749 -4.60277754829353 1.594535256901998 -4.870231159121788 0.10511778823732155 0.07090190913468125 74.28123337297812 0.4354042184586108 -1.9316126486441496e-07 0.0005304322291626993 -0.0003321159760941988 0.000793485830756423 -0.00043354601941008523 -0.004074439351332062 -0.0012601217332540464 -0.002911765968299231 -0.0011155916075244988 9.298430050428273e-05 -5.790759395813638e-05 -0.00020282143601331768 -0.0019313836646527131 4.2901209149605554e-05 1.0581351136452658e-08 5.112531875015752e-10
22_CF50_3.wav 0.003928088369878048 -8.32920188419187 0.31542010437028456 1.7796895997991462 -5.738237215371138 -6.307454161528455 -3.3452166099801426 0.0710632697109757 -5.257449523305285 -5.455632470897154 -1.0580518865162603 -6.248634229152988 -2.909183151431992 0.05562121807361788 110.08939087398375 0.5043757371544716 -7.491851991873282e-09 0.00012819660751829632 0.0001818367537601661 0.0005504336030873985 0.0009541033046138254 0.0013031775040040637 0.0003924345248170725 -0.0008412653080121908 0.0013330156342886115 -0.0009103453863191081 -0.0006317004476626077 0.001494580829810976 0.00015551881536585472 -3.0306555389607274e-05 5.442073156702955e-09 -1.284593496503294e-10
23_CF55_3.wav 0.00469061401428936 -7.5033695462712435 2.071253062056902 -4.489128254223782 -4.260472145993621 -9.734939494113293 -3.54457206537382 -0.708129462499362 -3.9740106518706306 -1.9973558660612403 4.018372454241133 -4.289906431543762 -0.4113022930173514 0.06724429059400358 66.71841082163817 0.47616697935187546 -1.0576519585659399e-07 -0.000542819577162542 0.00020903784254657125 -0.000626580778897682 0.001174746453534064 0.0011485203493748423 0.0008839542085761679 -0.00020576109571064313 0.0008405981966317939 0.0008071333832857887 0.0009811302499183505 0.0028838253165960662 0.00029992189605383663 3.57650326565977e-05 -9.789231953699227e-09 -6.408522209900478e-05
24_CM63_3.wav 0.001977371992511569 -8.769568679652714 3.0890168107532605 0.4003177890486958 0.1281289389040598 -4.1551961101565 -4.050465874047329 -3.015618842653765 -0.5828611548883886 1.3246880828352967 3.742531762649769 2.276314779670803 -2.237707742685591 0.07386936887538914 24.808446564997897 0.3988758629154396 -3.0313412595708856e-08 -0.0010480742929490977 -0.0008586972643521245 -0.003141107629476229 -0.0019464228842175052 0.0012512354798275152 -0.0007603775273243632 2.4306128796804054e-05 0.0005016176002103493 0.0006362887467606167 0.0007949076625759369 0.0006619532882414845 0.0006331333875052602 2.0214850018326247e-05 -2.9242406377910686e-08 -4.6829620298906425e-05
